id,lat,lng,demand,service_sec,tw_start_offset_min,tw_end_offset_min,priority
O6486,28.1849316987969,77.27102125929333,3,120,56,232,2
O6487,28.92016929235539,77.38246872122355,1,180,169,401,1
O6488,29.114195675626355,77.4342947249183,1,60,66,191,2
O6489,28.29401158258247,77.01698423984695,2,120,150,441,2
O6490,28.51099811968868,76.37009722277156,2,60,39,253,2
O6491,28.12819892366587,77.09434555413888,3,120,161,297,3
O6492,28.81571750005005,77.40821593878395,3,120,190,514,3
O6493,28.63483121397207,77.25553104473248,1,60,181,315,2
O6494,28.767398557769642,77.57281685711094,3,120,20,321,2
O6495,28.545092899934836,77.57710669699023,1,180,235,376,2
O6496,28.48978177704271,77.65209704580822,2,60,239,339,2
O6497,29.47191508132566,77.37176132838331,3,180,186,312,3
O6498,28.122843663257427,76.67585596784966,2,60,52,158,2
O6499,28.586931411320652,77.47510217470888,1,60,79,198,3
O6500,28.18699539496809,77.13399616497756,1,120,196,262,1
O6501,28.327674641683146,77.198272465886,2,120,39,224,1
O6502,28.604340499664087,77.69223272847078,1,120,167,373,2
O6503,28.92240866209055,77.5666132139168,1,180,152,329,2
O6504,28.45072682520425,76.94977060963534,3,60,38,360,2
O6505,28.628834740022565,77.15554683579379,2,180,175,323,3
O6506,28.289200728779235,77.41246516237327,2,120,52,284,2
O6507,28.084096925497796,77.09562362067412,1,60,178,459,2
O6508,28.733558502399898,77.41243384237687,3,180,73,357,2
O6509,28.21708809466593,77.30239609557051,1,60,148,484,3
O6510,28.99328021183609,77.19199370808138,3,180,60,350,2
O6511,28.52595122849262,77.91526503317853,1,180,208,494,1
O6512,28.93565314098788,77.43538016719022,2,180,21,183,2
O6513,28.336697046130187,77.0472716496332,1,180,100,370,2
O6514,28.37222573591837,77.89710395400178,3,180,187,375,2
O6515,29.001575665434547,77.44653456455241,1,60,191,478,1
O6516,28.808434717453977,77.09145686220661,1,60,201,309,3
O6517,27.822765403036367,76.90475506692862,2,120,66,131,2
O6518,28.50939969053273,77.19890766213916,3,120,89,358,3
O6519,29.14529684222998,76.91585032461481,1,180,211,356,2
O6520,28.73123189337682,76.79664897380488,3,180,239,387,2
O6521,28.432946676683464,77.38736116880175,1,120,16,191,1
O6522,28.59298553750191,77.45265535879415,2,120,181,439,2
O6523,28.39463038073093,77.34426503032601,2,60,20,183,3
O6524,28.76689503706567,77.58272178526842,3,180,128,214,3
O6525,28.5425247726013,77.00379767931456,1,120,135,368,2
O6526,28.6705448783134,76.85394235799414,1,60,159,252,3
O6527,28.59840943928607,76.96802640213525,2,60,152,320,1
O6528,28.097261254383795,77.32713750569425,3,60,208,336,2
O6529,28.640607092657223,76.5866924762218,2,60,69,312,3
O6530,28.285410633667773,77.36994441303845,2,180,220,331,1
O6531,28.85831168337625,76.80002513568253,1,60,73,137,3
O6532,29.19124454339369,77.35027072891862,2,60,37,166,2
O6533,28.66624451323191,77.20649959912956,3,180,176,345,2
O6534,28.544351284449085,76.72809005398493,2,180,85,151,3
O6535,28.861057183288878,78.30208616442852,2,180,107,383,2
O6536,28.437379853295287,77.50830027523635,2,60,215,415,3
O6537,29.081929409486612,77.39797048912365,3,180,160,256,3
O6538,29.19100749200755,76.57705428655842,2,120,36,219,2
O6539,28.96769392229059,77.44235140206835,3,180,70,231,3
O6540,28.832417839540227,76.8132121163904,3,180,192,523,3
O6541,28.331828426436676,76.68779186193991,2,180,19,166,3
O6542,29.52753842030872,77.36772516722313,2,180,16,281,2
O6543,28.477942022153773,76.80259147533819,3,180,82,351,2
O6544,28.453674250297073,77.24538031227043,3,180,18,89,2
O6545,28.596142650692553,77.56286478733566,1,60,101,358,1
O6546,28.354621291328947,77.00505797496831,3,180,217,427,1
O6547,28.61147391090444,77.21104367436514,2,180,153,440,2
O6548,28.3624315116862,77.2967718583327,1,120,202,412,2
O6549,29.280606467785226,76.74607557764172,2,120,93,165,2
O6550,28.414336832273484,77.31329578394538,3,60,74,429,2
O6551,28.91145335716115,77.15973971593847,2,60,109,236,2
O6552,28.392270680911754,76.93680140759399,3,120,109,433,2
O6553,28.47583330266005,77.77571154411753,1,180,231,311,2
O6554,28.423347337001015,77.84393631473417,1,60,82,316,2
O6555,27.991649388113462,77.30527323674802,2,60,51,333,2
O6556,28.055521206106267,77.62175526484769,3,60,226,540,2
O6557,28.724971500104733,76.62357326236685,2,120,199,263,2
O6558,28.526371389434455,77.03006568273474,2,120,199,318,1
O6559,28.562854967429523,76.87482287645054,3,180,85,340,3
O6560,28.616756773707085,76.99403575108354,3,180,207,515,2
O6561,28.482240892299465,77.54535355901633,1,120,60,242,2
O6562,28.54164450669796,77.88195679717302,1,60,162,365,1
O6563,27.999946072223505,77.94722895212139,3,120,140,251,1
O6564,28.69663101888611,77.88619927056064,3,60,178,447,1
O6565,28.30309847324194,77.80271456865013,1,180,102,446,2
O6566,28.226977400388648,76.55376346054855,1,180,117,460,2
O6567,28.519178031097685,76.70761624339895,3,120,219,499,2
O6568,28.37751595568376,77.55258777002277,2,120,215,298,3
O6569,28.19988876386488,77.07213606649974,2,60,218,456,2
O6570,28.72096112900483,77.33925981090137,3,120,187,412,2
O6571,28.701484532607108,77.27824585645628,3,60,115,320,1
O6572,28.720698514395615,76.73086319983406,3,120,130,365,1
O6573,29.23829061118479,77.07639350791484,2,180,152,379,1
O6574,28.70673850082014,77.23366089323433,1,120,150,270,2
O6575,28.982347744318155,77.47348201097658,2,60,227,429,3
O6576,27.783559296574992,77.11136580877194,2,60,38,110,2
O6577,28.203860583629844,77.4569652637619,2,180,96,229,3
O6578,29.03118837602714,77.74914861692845,2,60,38,219,3
O6579,28.71473978871081,77.22090493057806,3,120,89,222,2
O6580,28.89395695324135,77.22363792769092,1,120,238,441,1
O6581,29.21254361000468,77.72124344077511,1,60,221,418,3
O6582,28.457923585346723,77.48117180311426,1,60,54,162,2
O6583,28.31630717416932,76.9285635920238,1,60,182,338,3
O6584,28.672660962107223,77.22082466135957,3,180,113,296,2
O6585,28.151126038485216,76.89524045451446,3,180,62,330,3
O6586,28.285779515351734,76.8332422899667,1,60,16,370,1
O6587,28.637354906736785,77.43211802406893,3,60,91,213,2
O6588,28.292507819092435,76.81660612993828,2,180,130,421,1
O6589,28.69655797912653,77.71978786560027,2,120,103,211,1
O6590,28.859392003506166,77.19434474341475,1,60,67,190,1
O6591,28.679253427944033,76.96852533842852,2,120,188,533,2
O6592,29.063900593524785,76.86099260319811,3,120,236,561,2
O6593,28.445409104678735,76.99791346023615,3,180,29,205,3
O6594,28.929619527498538,77.10210442332206,2,180,60,304,1
O6595,28.71337408324208,77.10386791098128,1,180,89,217,2
O6596,28.437044004695316,77.02293608939432,2,60,144,406,3
O6597,28.70006715119785,76.66594662437798,1,60,191,458,2
O6598,28.82413133081357,76.88322906081699,2,180,24,142,2
O6599,28.805697775581756,76.83072713000932,3,60,235,400,2
O6600,28.98389172513835,77.19920667599244,3,60,91,361,3
O6601,28.546424083622934,76.73606776457657,3,60,141,465,2
O6602,28.149651500585293,77.73698546977103,2,120,98,170,2
O6603,28.28399908129407,77.55746804072302,3,180,110,236,1
O6604,28.82278453457774,77.04508512980834,2,180,43,398,1
O6605,29.34606753516089,76.63490933080492,3,60,122,237,1
O6606,28.80063853226957,77.145254390169,2,60,143,270,2
O6607,28.293567993570697,77.36694328533805,3,60,230,578,2
O6608,28.594025725652376,77.04755851716023,3,180,85,183,2
O6609,28.862937542252578,77.2853230040459,2,60,188,469,1
O6610,29.160939581545403,77.40427275321252,3,180,31,388,2
O6611,29.285245374665475,77.17827665498154,1,180,48,132,1
O6612,28.95384463837364,77.75822571371624,1,120,119,404,2
O6613,28.80801084894261,77.0700260486474,2,180,74,402,2
O6614,28.51525318882312,77.32876959332006,2,120,117,249,1
O6615,28.2291484933979,77.54247724685962,3,60,63,294,3
O6616,28.013478580819022,77.20440688368299,2,180,13,333,2
O6617,28.393729374042863,77.49839967167736,1,180,97,255,2
O6618,28.530569250590784,77.53618582759489,2,60,36,277,2
O6619,28.56592837991551,76.9424539044455,1,180,186,377,3
O6620,28.963491350427073,76.68860251105814,1,60,72,284,1
O6621,28.91819853559602,76.49169943016098,1,60,106,225,2
O6622,28.44583367482571,77.73106641835228,2,60,26,211,1
O6623,28.099475814421453,76.86931330684581,2,120,27,227,2
O6624,28.573132391442634,76.7012548216202,2,60,196,496,2
O6625,29.072669809757016,77.1312651391276,3,120,64,125,3
O6626,28.92513804999669,77.54494557058317,3,120,130,404,3
O6627,28.611776737261582,76.9975490000506,2,60,218,518,2
O6628,28.49581078835925,77.1105692519067,3,60,223,320,3
O6629,28.65536223712581,77.51059411796327,3,120,74,139,3
O6630,29.151246463240188,76.77430094621673,1,120,144,457,2
O6631,29.12032290421207,76.75776598709112,3,180,96,378,2
O6632,28.45653619304261,76.7933476029432,2,60,208,323,2
O6633,29.293427795827004,76.98510053245863,3,120,94,371,1
O6634,28.767223672103402,76.8315580157621,1,180,38,167,2
O6635,28.95547199969619,76.76774757105444,1,180,69,138,3
O6636,28.29411722283779,77.71086722513026,2,120,113,383,1
O6637,28.150439557465994,76.59267094977004,2,120,11,246,3
O6638,28.80980719774611,76.98323844783056,3,60,101,321,1
O6639,28.455349718165298,76.89095531805636,1,60,201,333,3
O6640,28.880444136934464,77.2475610044354,1,120,108,224,1
O6641,28.33555314715177,77.21923508814707,1,180,39,144,2
O6642,28.50519610399909,77.57885723459346,2,60,171,445,3
O6643,28.410357594786372,77.35447102923959,2,120,205,414,2
O6644,28.58515115479593,76.7042311202256,1,60,181,404,2
O6645,28.879510147367174,76.48523678421668,2,60,14,258,1
O6646,28.025961928986494,76.86281649588452,3,120,84,423,1
O6647,28.64132636902542,76.94482406243246,1,180,98,338,2
O6648,29.081171089097868,77.23333593477619,1,180,177,430,1
O6649,28.474693050272755,77.32825449529606,2,120,40,360,2
O6650,28.920115084769122,77.95021812397897,1,60,26,143,1
O6651,28.528626589248205,76.6467743944147,3,180,166,353,2
O6652,28.36167937654861,77.79777759261978,1,120,72,187,1
O6653,28.46951529932608,77.55623470038776,3,180,21,124,1
O6654,28.68460273620198,76.98845025547239,1,60,166,414,2
O6655,29.05648261478586,77.04079393578374,3,180,151,402,3
O6656,28.57084509624573,77.21367265723573,1,180,111,356,2
O6657,27.873348837707667,76.60248130826784,3,60,101,419,3
O6658,29.152042171189454,77.48412328326326,1,180,87,261,1
O6659,28.50153869495861,76.94269703682158,2,180,97,344,2
O6660,28.824361171347892,76.7715888986404,2,60,59,377,2
O6661,28.956737428972577,76.9847927196433,2,120,32,214,2
O6662,28.604772657325846,77.41986806281913,3,180,113,204,2
O6663,28.77674269969951,77.37630294728191,3,180,130,381,2
O6664,28.946335721734922,77.07064284452673,1,60,144,279,3
O6665,28.276140935986692,77.67754472714866,1,60,171,520,3
O6666,28.598804132062583,77.31731109810177,3,180,15,304,2
O6667,28.632548776651895,76.86725679220129,1,180,13,342,1
O6668,28.343438728962,76.73110409586977,3,180,226,308,3
O6669,28.292331622258928,76.65456474215848,1,180,70,149,2
O6670,28.970081033277086,77.33511323425319,1,60,219,459,3
O6671,28.41584324668714,76.51678852025442,2,120,141,385,2
O6672,28.143636716489084,76.79275390910104,2,60,111,206,2
O6673,27.78792992870629,77.17994789815572,3,120,46,391,2
O6674,29.16786320629437,77.44280538371063,1,180,97,386,2
O6675,29.125286514001072,77.66421492191304,1,60,53,261,2
O6676,28.385048441846344,77.26950299034507,1,180,165,465,2
O6677,29.366971513697877,77.12641097608501,2,60,165,326,2
O6678,28.259807060042217,77.33626087619778,3,180,93,257,3
O6679,28.692199349063763,77.46644465187377,3,60,78,359,2
O6680,28.81981949651725,77.4847377395958,2,180,22,162,3
O6681,28.50924036997814,77.68445626188075,1,60,31,380,2
O6682,28.165810646860496,77.88638111425615,2,120,93,179,1
O6683,28.914514791514044,76.46647204631837,1,60,234,557,2
O6684,28.584704332085135,76.91143507300765,2,180,153,476,1
O6685,29.16326579676894,77.3946635127275,1,60,58,266,2
O6686,28.353324664425873,77.37781915793224,1,180,197,448,3
O6687,27.977339057687765,76.59973225467832,1,120,16,259,1
O6688,28.54811480645422,77.12195198927026,2,120,73,379,2
O6689,28.243398470337816,76.56814659807249,3,180,136,375,2
O6690,28.39294286635892,77.45528438539306,1,60,185,391,2
O6691,28.20639630758376,77.60691820681906,3,60,11,185,2
O6692,29.017871329877398,77.92516496678574,3,120,205,479,2
O6693,28.21723480946534,77.01081766638528,1,180,31,174,1
O6694,28.43071270906879,77.31955206273071,2,60,239,385,2
O6695,28.262423527740616,77.06797762430848,2,180,105,226,1
O6696,28.495165422436752,77.32336992459585,3,180,162,226,2
O6697,28.851336677077715,77.15761287831793,3,120,165,259,2
O6698,28.66476377213606,76.7902404753061,2,180,64,206,1
O6699,28.870123553344147,77.20046415108843,3,60,177,255,1
O6700,28.18197373185994,76.81264263107285,1,180,207,535,1
O6701,28.61468956889929,76.73285339555719,2,120,141,248,2
O6702,28.384381181916268,76.98778511087214,3,60,37,254,2
O6703,28.560531846811113,77.02890608184643,3,120,95,220,1
O6704,28.853979396529454,76.81056356902735,2,120,145,390,1
O6705,28.732253540707752,77.1396748807873,3,180,12,311,3
O6706,28.518559239716804,77.59274614571453,2,180,117,206,3
O6707,29.055434564508808,77.0666660859917,1,180,216,334,2
O6708,28.5271235964928,77.607995076546,2,180,93,195,2
O6709,28.1854217759337,77.30949449690648,1,120,117,426,2
O6710,28.403671613151886,77.27004271165245,3,120,61,330,2
O6711,28.670108673076413,77.09784231753721,3,120,114,370,2
O6712,28.620903246052645,78.04610586949221,3,120,50,231,2
O6713,28.40787586291562,77.08843043954293,1,120,172,483,3
O6714,28.118397868643914,76.78487496402157,1,120,212,370,1
O6715,28.82845844007985,77.1192487240234,1,180,211,480,1
O6716,28.88380444632001,77.6083719032088,3,60,192,352,2
O6717,28.356204253508608,77.70407091490246,1,60,200,297,1
O6718,28.576106450468483,77.15235685974342,1,60,205,292,3
O6719,28.757712471190086,77.06795281469225,1,180,143,317,1
O6720,28.66301479832852,77.56676498864425,2,60,106,279,2
O6721,28.54370440950225,77.14795745660294,1,120,17,186,2
O6722,28.70450275236378,77.56087303287345,1,180,32,252,2
O6723,28.426021710589712,77.77207399358123,3,120,13,268,2
O6724,28.252670365449394,77.61562077010727,2,180,139,271,1
O6725,28.47777240836505,77.26090383586667,3,60,81,287,2
O6726,28.588126898755846,77.12270252433889,3,120,152,406,1
O6727,28.674687748879258,76.55379240480048,2,120,168,249,1
O6728,27.993372666911142,77.19807586198976,2,180,185,423,2
O6729,28.076229545489774,77.52718971626798,1,120,18,213,3
O6730,28.30618834215398,77.45435852966098,1,180,179,399,2
O6731,28.367050879707968,77.06074577366627,3,180,93,398,2
O6732,28.78466255073893,77.61028917182865,1,60,212,315,3
O6733,28.579392967156032,77.42478810887648,2,120,61,216,1
O6734,29.1504493721708,77.3532895530568,3,120,182,334,2
O6735,28.316493134841274,76.8264393965819,3,180,109,199,1
O6736,28.526949688043043,76.82642847969382,2,180,174,346,1
O6737,29.046790151590987,77.34767823670522,3,60,73,406,2
O6738,28.904557472111275,77.49246252967703,2,120,141,205,2
O6739,28.235590916996312,77.0299696114274,2,60,222,422,2
O6740,28.942312242917463,76.63657032717629,3,60,10,346,1
O6741,28.988760363848705,77.51301767916168,1,180,53,323,2
O6742,28.497863982845868,76.81260541436123,2,120,17,176,1
O6743,28.00816726225949,76.76025045106704,3,60,71,308,2
O6744,28.963066004917675,76.84676707920791,3,120,63,253,2
O6745,28.700919021377253,77.37060473414924,1,60,54,305,2
O6746,28.552787304679182,77.72495904459869,1,120,82,209,2
O6747,28.541883156562346,77.3552801137796,2,120,111,431,2
O6748,28.10483652476905,76.83508464504033,1,120,33,233,2
O6749,29.050122225744005,77.78484526394375,1,60,229,339,1
O6750,28.25866760312055,77.4772670393151,2,180,66,416,2
O6751,29.15248206227689,76.93671058779859,3,120,230,452,3
O6752,28.77810205439907,76.95223467327212,2,180,231,440,2
O6753,29.880073113197398,76.65546123235018,1,60,61,387,1
O6754,28.903096380536155,77.12559685425421,2,60,84,393,2
O6755,28.447621408616843,76.89475356922479,2,120,177,452,2
O6756,28.22061512646821,77.35093920235421,2,60,109,434,2
O6757,29.123440608625188,76.86079414021481,1,120,98,229,1
O6758,28.742255632374956,77.4420968672458,2,120,222,290,2
O6759,28.66095483977304,77.44689458181051,2,120,48,150,2
O6760,28.596308529978007,77.1712425536912,3,120,28,156,1
O6761,28.456509666978352,76.93630161128704,2,120,215,492,2
O6762,28.770047156868536,77.14111202135773,3,180,218,421,1
O6763,28.464708303364514,77.1719009207115,2,180,60,402,2
O6764,28.93906552726089,76.94295711389985,1,120,140,466,1
O6765,28.582060028474572,77.43992795027647,2,180,113,313,3
O6766,29.031906609102833,77.58449960612974,2,60,54,241,2
O6767,28.916455012077755,77.91369046189514,3,120,68,144,2
O6768,28.278566414233435,77.24862439894812,3,180,179,480,3
O6769,28.51990669921578,77.35685739063847,1,60,151,469,2
O6770,28.3297688153161,77.29008145899154,1,180,36,166,2
O6771,28.4449378934776,77.35068927217671,2,60,202,486,2
O6772,28.775545982352547,76.91704533299912,3,180,105,412,3
O6773,28.320473620056216,77.54677622876231,2,120,159,350,2
O6774,28.32818294443718,76.84699019195939,2,180,150,498,2
O6775,28.891306307097466,76.95104617199794,2,60,68,176,2
O6776,28.368248974479183,77.44325027412455,3,60,94,273,1
O6777,29.107420762936503,76.63978950551954,2,120,178,518,2
O6778,28.433468764739747,76.82183181765521,1,60,47,118,2
O6779,28.335741845907442,77.29571850978351,1,120,217,406,3
O6780,29.169610314672582,77.10445237036544,3,180,41,192,1
O6781,28.497056204050736,76.96221569110054,1,120,216,343,3
O6782,27.854100441444054,77.20084804908062,2,120,52,394,2
O6783,28.659840307410548,77.0294414452306,1,60,20,237,2
O6784,28.7871881433381,76.95215144060575,2,180,217,565,3
O6785,28.488578149030367,77.30722184701018,3,180,164,512,2
O6786,28.072033173612805,76.83068403264302,3,60,41,295,2
O6787,28.355514566773344,76.99541717689304,3,60,97,316,2
O6788,28.757847005705894,77.26971490371878,1,120,181,434,3
O6789,28.278915304986878,77.1488470906313,3,120,161,276,3
O6790,28.221038046200672,77.18031947019867,3,180,168,469,2
O6791,28.784047895971877,76.50550145889441,1,180,97,218,2
O6792,28.365662051127426,76.73656408316609,2,120,93,336,3
O6793,28.39206174529938,77.56895888549724,3,180,165,236,3
O6794,28.945668866587592,76.63526702280157,2,60,12,358,2
O6795,28.696617372595796,77.1398499627647,2,180,202,410,1
O6796,28.33109350350106,77.08650420928622,2,60,69,248,2
O6797,28.65261941255665,77.06562654687154,3,120,14,90,1
O6798,28.480308774488474,76.96828929144111,2,60,222,497,1
O6799,28.76593245181582,77.59939586597936,2,180,122,384,1
O6800,28.318838291684038,77.47856288639802,3,60,40,190,2
O6801,28.536097246434235,76.70144630831105,2,180,232,311,1
O6802,29.211274558943945,77.07337456910346,1,60,235,594,1
O6803,28.351525428667884,77.38651926191487,3,60,197,394,2
O6804,28.360267896166086,76.66860191466452,3,120,180,316,2
O6805,29.2683041679957,77.41848137403379,2,120,25,327,2
O6806,28.721572381156935,77.25530990936714,2,180,149,499,2
O6807,28.424904860845558,77.537963018221,2,180,84,209,2
O6808,28.796966248552,77.0855843820456,3,180,113,328,1
O6809,28.521127482046428,77.48974331116644,3,180,70,185,2
O6810,28.378804277446374,77.88154248966019,2,120,192,458,2
O6811,28.103842692921624,76.84631632768733,1,180,156,419,2
O6812,28.629334975697855,77.35587997166223,2,120,106,328,1
O6813,28.104920458204347,77.14417889547657,1,120,231,487,2
O6814,27.829731887771274,77.78344076936953,2,120,129,349,2
O6815,28.264783080260457,77.10999784470384,2,180,33,275,2
O6816,28.875536389675784,77.73635890902429,2,180,147,270,2
O6817,27.9865224051372,77.12207972823812,2,60,60,214,2
O6818,28.8137144158668,77.1650919913837,2,120,132,477,3
O6819,28.26629590006834,77.42010888070949,3,180,93,241,2
O6820,28.474491817199038,76.63584702783757,3,120,128,484,1
O6821,28.689943124477953,77.19443420893434,2,180,140,253,1
O6822,28.728816608042273,76.70614188597779,1,120,62,165,2
O6823,28.290684215012714,77.8303110951955,2,180,164,262,1
O6824,28.22454821150597,77.46289378508656,3,120,185,339,2
O6825,29.1827082048269,76.83463392724893,1,180,211,520,1
O6826,29.062563670268975,76.93339099663017,2,180,80,247,3
O6827,28.53867732237948,76.63118902481612,1,180,212,322,3
O6828,28.76482410946925,76.84701486553278,2,120,225,395,2
O6829,28.425640301419712,77.57131636115285,3,120,68,351,2
O6830,28.48404539284063,76.99148453218417,1,120,111,191,1
O6831,28.557682739478636,76.99948276902352,3,60,59,201,1
O6832,28.703638070274735,77.50819842637578,3,120,132,320,2
O6833,28.77188518013503,77.51571157346167,2,120,159,293,2
O6834,29.177144696721015,77.06267425495278,1,180,19,134,2
O6835,28.275617076816243,76.98277908103141,1,60,112,368,2
O6836,28.469334719509508,77.57353439276298,2,120,111,328,2
O6837,28.432273971304582,77.29822552543271,2,180,207,366,1
O6838,28.410791162853393,77.18451784102395,3,120,197,496,2
O6839,29.129474620230464,77.13675599470388,3,180,131,218,1
O6840,28.95589418147702,77.5380627128579,3,60,47,292,2
O6841,28.632887289069192,77.32956185584321,2,180,128,197,2
O6842,28.262093608194984,76.97462075648959,1,180,172,371,2
O6843,28.85629443969061,77.61773901639826,3,60,43,239,3
O6844,28.833613261333895,77.37550732640719,1,120,125,322,2
O6845,28.205882966002214,77.30433822323798,2,120,24,308,1
O6846,28.37752931092087,77.62468249076139,3,60,201,353,1
O6847,29.10934068247586,77.04111747510483,2,60,189,416,2
O6848,28.99207212893525,77.27229515988397,2,180,65,400,3
O6849,29.162695345683147,77.26789734867236,2,60,134,347,2
O6850,28.638673055270466,77.08123358241818,3,180,136,386,3
O6851,28.906597826024036,77.35252975419095,1,180,146,254,1
O6852,28.602539877384867,77.35715020894526,3,180,35,204,3
O6853,28.461336201818387,77.17977400689826,1,120,159,433,3
O6854,28.277845668505307,77.24082400165058,2,180,159,480,1
O6855,28.94018068808183,77.32989908571237,3,120,46,250,3
O6856,27.992453333735515,77.3994783645141,3,180,152,290,2
O6857,28.50482112729555,77.08482002152236,2,180,208,468,3
O6858,27.94212647727399,76.97603650488296,2,60,159,371,2
O6859,28.764380722205388,76.61090295231266,3,180,46,173,2
O6860,28.776194632177617,77.66862711947269,2,180,69,420,2
O6861,28.75759706184776,77.12745941252545,2,60,202,364,2
O6862,28.72988454101167,77.01680592567448,2,120,158,431,2
O6863,28.661779891920283,77.80212401086807,3,60,92,203,1
O6864,28.858202341318705,77.29818430279404,3,60,171,312,2
O6865,28.62799200354216,77.23581989262485,2,120,91,194,2
O6866,28.924503795725713,77.367173022348,1,180,108,390,3
O6867,28.346442536175026,77.39729676951285,1,60,133,322,3
O6868,28.469976276788337,76.4539350120922,1,120,218,463,3
O6869,29.28590307684916,77.58914675449014,3,60,78,430,3
O6870,28.811282040029266,77.22452889661137,1,120,147,248,1
O6871,28.202914603772562,76.9186857329097,2,180,181,503,2
O6872,28.968933361024067,77.1227430540112,2,120,129,466,2
O6873,28.553245999118463,77.27566194537809,3,180,106,410,2
O6874,28.747232182509315,76.56214520000299,3,120,217,501,2
O6875,28.270702104918396,76.7796780228774,3,60,115,333,3
O6876,27.666321632686625,77.65082882395265,2,60,64,231,2
O6877,28.988372029575007,76.84100433415308,3,120,117,313,2
O6878,28.47179108669442,76.95066953899239,2,180,18,196,3
O6879,28.744082675245217,77.5358978910205,2,60,64,231,1
O6880,29.09279301974962,77.14206835113686,2,180,139,446,1
O6881,29.150006640113418,77.22682442281321,1,60,94,217,2
O6882,28.43520813627927,77.00939683945765,2,60,22,355,2
O6883,28.75423454678352,77.35506319996989,1,120,198,543,3
O6884,29.099032192321094,77.17336594100149,1,180,45,111,3
O6885,28.569981278362107,76.56324473349414,2,60,39,360,2
O6886,28.941025078729037,77.22198849728107,2,120,185,426,2
O6887,28.054441020469827,77.12630062121292,2,60,116,282,2
O6888,29.085315158510852,77.00790449290928,2,180,52,151,2
O6889,29.298214596433976,77.14399702225168,1,60,238,396,2
O6890,28.3656802490859,76.90324668476514,1,60,234,361,1
O6891,28.146562468640322,76.93895945877668,1,120,28,168,3
O6892,28.494256286527992,77.37675218613661,2,60,102,271,1
O6893,28.103635571020178,77.85129763152976,1,180,71,409,2
O6894,28.731427066674748,77.24967317442783,2,180,147,496,2
O6895,28.38817307553293,76.70815960703509,1,60,34,343,2
O6896,28.101796182619537,77.87189673071286,3,120,25,192,1
O6897,28.90528115827714,77.55779462838956,2,120,131,433,1
O6898,28.45878784164833,77.16022544567076,2,120,107,421,2
O6899,28.751996550532393,77.46926618436984,3,120,33,138,1
O6900,28.07520227201842,77.31022513734848,2,120,191,399,1
O6901,27.917661563849208,76.95442748435515,3,180,181,304,1
O6902,28.406138177118656,77.17443965396554,1,120,58,323,2
O6903,28.84026673648726,77.58530482013511,2,60,99,174,2
O6904,28.9637880755336,77.58763563946859,3,60,105,284,2
O6905,28.274874893814573,77.22758183537192,2,120,38,181,3
O6906,27.943178623707436,77.88081572307989,3,180,79,233,2
O6907,28.440522707098417,77.28699942100269,2,180,88,193,1
O6908,29.11885156152689,77.20341854757679,3,180,45,164,2
O6909,28.842069575557197,76.31479924381273,3,120,52,408,1
O6910,28.91462039177913,76.72104477434033,3,120,128,430,2
O6911,28.304881980158367,77.16315378745071,1,60,185,254,1
O6912,28.391676371948122,77.04351138404782,1,180,101,290,2
O6913,27.9574226010869,77.44311379566474,1,120,64,379,2
O6914,28.393035708770334,77.62226652938814,1,60,158,358,1
O6915,29.05664292932358,77.01482695059316,2,60,91,294,2
O6916,28.12445789953703,77.43942949252212,1,180,116,419,2
O6917,28.302485228165946,77.3092057193984,2,180,89,247,2
O6918,28.4642370999236,76.7048902556703,2,180,129,419,3
O6919,28.726380682674677,77.49340019494366,1,120,109,287,2
O6920,28.85601595465823,77.15177209662525,1,60,199,321,1
O6921,28.43158615835553,77.20349294986207,1,180,74,238,2
O6922,28.225761285115855,76.55185776990582,2,180,168,383,2
O6923,28.537640764497656,77.27299816724262,2,180,75,342,2
O6924,28.685832761905168,77.60658637794391,3,60,30,236,2
O6925,29.028861736856147,76.60692572747685,3,60,96,343,2
O6926,28.321078435140777,76.60125549566999,2,180,160,310,2
O6927,28.264718701847357,77.05197384301094,3,180,153,458,1
O6928,28.860135170105785,76.79317693658497,3,120,185,351,3
O6929,28.812869320109094,76.86411463294172,2,180,51,191,2
O6930,28.867830937477063,76.97758445524232,2,180,234,589,2
O6931,28.73919538095846,76.93288532944625,1,120,190,376,2
O6932,28.931823387958396,76.74295673763704,1,60,74,204,3
O6933,28.838253070147537,77.39031040090282,2,60,186,538,2
O6934,29.312459410220107,77.20391000352056,2,120,105,415,2
O6935,28.31853037656952,76.12164297302326,2,60,32,305,1
O6936,28.557061036084498,77.86813295451715,1,180,176,298,1
O6937,28.623537054703206,77.24584324168428,2,60,140,482,2
O6938,28.4253164036748,77.92862786204361,2,120,238,524,2
O6939,28.71324992716919,76.88355115956188,1,60,206,376,2
O6940,28.650633192335533,77.13959776380234,3,60,157,387,2
O6941,28.942395205636743,77.12383061221607,3,120,187,403,2
O6942,28.761988493413917,77.57661144837783,1,120,233,386,3
O6943,28.133163571043312,77.21240695573366,1,120,63,422,2
O6944,28.42244577006809,77.43081893329517,3,120,196,263,2
O6945,28.589733231226013,77.13274583372917,1,180,193,493,2
O6946,28.43429595572844,77.63968333631848,1,180,57,139,1
O6947,28.488467613790508,77.4207882339239,1,120,223,335,1
O6948,28.68214853251824,77.3062485768825,3,180,215,342,1
O6949,28.5438213630166,77.53408866829088,3,120,228,515,2
O6950,28.42137427117035,77.03772380851217,2,60,67,245,1
